sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths,face_prob_negative,face_prob_neutral,face_prob_positive,face_detected_flag,num_faces_norm,image_prob_negative,image_prob_neutral,image_prob_positive
train-u0008603,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8603.jpg,train-882,8603,You are dead wrong about this.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008603__face0.jpg'],0.23451298,0.5258301,0.23965693,1,0.2,0.3434856,0.3649033,0.2916111
train-u0008604,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8604.jpg,train-883,8604,That might change your life.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008604__face0.jpg'],0.2507898,0.40929958,0.3399106,1,0.2,0.32035515,0.34767887,0.33196595
train-u0008605,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8605.jpg,train-883,8605,Yeah. Ugh. Sorry.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008605__face0.jpg'],0.27772835,0.3865301,0.33574158,1,0.2,0.28733823,0.36274108,0.34992066
train-u0008606,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8606.jpg,train-883,8606,Don't say sorry.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008606__face0.jpg'],0.2664086,0.4115602,0.3220311,1,0.2,0.29246342,0.35671446,0.35082206
train-u0008607,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8607.jpg,train-883,8607,You don't need to do that. You don't need to apologize.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008607__face0.jpg'],0.33021328,0.3560945,0.31369227,1,0.2,0.31107742,0.35248137,0.33644128
train-u0008608,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8608.jpg,train-883,8608,It's a fucked-up female habit.,neutral,1,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008608__face0.jpg'],0.25487864,0.3729544,0.37216705,1,0.2,0.32819188,0.34041744,0.33139074
train-u0008609,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8609.jpg,train-883,8609,"You don't need to be sorry for anything, ever.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008609__face0.jpg'],0.25760788,0.41227403,0.3301181,1,0.2,0.3299852,0.33826348,0.33175135
train-u0008610,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8610.jpg,train-883,8610,That's true. That's great advice.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008610__face0.jpg'],0.32593262,0.34736383,0.32670355,1,0.2,0.28756145,0.3670933,0.34534526
train-u0008611,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8611.jpg,train-883,8611,Thank you.,positive,2,test,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.35303277,0.30737868,0.3395885
train-u0008612,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8612.jpg,train-883,8612,"I love this music, by the way.",positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008612__face0.jpg'],0.30646724,0.42286178,0.27067092,1,0.2,0.30509025,0.34511742,0.34979233
train-u0008613,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8613.jpg,train-883,8613,Thanks. Yeah.,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008613__face0.jpg'],0.3000478,0.27809635,0.4218558,1,0.2,0.33383211,0.3324808,0.33368713
train-u0008614,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8614.jpg,train-884,8614,"If your head's gonna end up in a trash can,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008614__face0.jpg'],0.28726107,0.35126668,0.3614722,1,0.2,0.2880921,0.36608738,0.34582055
train-u0008615,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8615.jpg,train-884,8615,"I just didn't think I would end up a single mom,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008615__face0.jpg'],0.2457019,0.38195533,0.37234285,1,0.2,0.32315144,0.32555038,0.35129815
train-u0008616,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8616.jpg,train-884,8616,"I mean, my husband had life insurance,",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008616__face0.jpg'],0.2670116,0.4370956,0.2958928,1,0.2,0.3170272,0.36521885,0.31775397
train-u0008617,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8617.jpg,train-884,8617,"I put half of that away for Miles' college,",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008617__face0.jpg'],0.24980903,0.37596542,0.37422556,1,0.2,0.26340812,0.39726567,0.33932614
train-u0008618,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8618.jpg,train-884,8618,Thank God for his life insurance.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008618__face0.jpg'],0.32612175,0.4003061,0.27357212,1,0.2,0.29078835,0.352434,0.35677764
train-u0008619,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8619.jpg,train-884,8619,Yeah.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008619__face0.jpg'],0.2601119,0.3530768,0.38681138,1,0.2,0.30162877,0.37115958,0.32721168
train-u0008620,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8620.jpg,train-884,8620,My husband doesn't have anything,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008620__face0.jpg'],0.29526958,0.38977537,0.3149551,1,0.2,0.3127853,0.36648422,0.32073042
train-u0008621,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8621.jpg,train-884,8621,Fucking have to pay for everything.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008621__face0.jpg'],0.24761279,0.3782493,0.37413788,1,0.2,0.30449414,0.37136638,0.32413948
train-u0008622,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8622.jpg,train-884,8622,We can't even sell this house.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008622__face0.jpg'],0.3499572,0.36250463,0.28753817,1,0.2,0.27984202,0.36426306,0.3558949
train-u0008623,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8623.jpg,train-884,8623,We bought it during the bubble.,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008623__face0.jpg'],0.2707649,0.46369427,0.26554087,1,0.2,0.32516047,0.32860515,0.34623438
train-u0008624,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8624.jpg,train-885,8624,Then you should move in.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008624__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008624__face1.jpg']",0.3090959,0.31428958500000004,0.37661454000000005,1,0.4,0.36053014,0.3024816,0.3369883
train-u0008625,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8625.jpg,train-885,8625,Here. Cheers to being house poor.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008625__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008625__face1.jpg']",0.32501235,0.33316843500000004,0.34181918499999997,1,0.4,0.35559222,0.29757035,0.3468375
train-u0008626,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8626.jpg,train-885,8626,"Yes, cheers!",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008626__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008626__face1.jpg']",0.347663845,0.31955035,0.33278577,1,0.4,0.33669132,0.30046692,0.36284178
train-u0008627,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8627.jpg,train-885,8627,Mmm. What?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008627__face0.jpg'],0.36599237,0.35587305,0.27813455,1,0.2,0.3237022,0.32230502,0.35399285
train-u0008628,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8628.jpg,train-885,8628,"That's, uh...",negative,0,train,0,[],0.328871624467637,0.3912107455421912,0.2799176299901718,0,0.0,0.3201249,0.33287728,0.34699783
train-u0008629,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8629.jpg,train-885,8629,It's just another one of my bad decisions.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008629__face0.jpg'],0.25602627,0.39876816,0.34520558,1,0.2,0.28925493,0.37498298,0.33576202
train-u0008630,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8630.jpg,train-885,8630,Yeah. It's great.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008630__face0.jpg'],0.2643578,0.3066823,0.42895988,1,0.2,0.29841724,0.36364934,0.33793336
train-u0008631,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8631.jpg,train-885,8631,Is that a charity Symbol?,negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008631__face0.jpg'],0.31001848,0.42381763,0.26616392,1,0.2,0.27797452,0.3511294,0.37089604
train-u0008632,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8632.jpg,train-885,8632,"Yeah, Mother Teresa and I are, like, the same person, so...",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008632__face0.jpg'],0.24934421,0.37416908,0.37648666,1,0.2,0.2719749,0.38394916,0.34407598
train-u0008633,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8633.jpg,train-885,8633,It's a nice contrast with your ring.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008633__face0.jpg'],0.29998207,0.317601,0.38241687,1,0.2,0.3005836,0.34839255,0.35102388
train-u0008634,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8634.jpg,train-885,8634,"Thanks. Yeah, this is a family heirloom.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008634__face0.jpg'],0.29534987,0.29105017,0.4135999,1,0.2,0.2766594,0.3857916,0.33754894
train-u0008635,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8635.jpg,train-886,8635,Your wife is trying to get me to stop apologizing.,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008635__face0.jpg'],0.30130154,0.3729519,0.32574654,1,0.2,0.28985485,0.3428965,0.36724865
train-u0008636,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8636.jpg,train-886,8636,Or maybe you can get her to start.,neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008636__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008636__face1.jpg']",0.25011666,0.35571324,0.394170105,1,0.4,0.2836526,0.3874003,0.32894707
train-u0008637,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8637.jpg,train-886,8637,"Oh, martini time?",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008637__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008637__face1.jpg']",0.3177227,0.345249445,0.33702786500000004,1,0.4,0.29144523,0.37664828,0.3319065
train-u0008638,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8638.jpg,train-886,8638,I'm sure it's 5:00 somewhere.,neutral,1,train,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008638__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008638__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008638__face2.jpg']",0.3494596566666666,0.32420455666666664,0.32633577666666663,1,0.6,0.30025867,0.36794928,0.33179197
train-u0008639,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8639.jpg,train-886,8639,"Oh, my God, did you just come up",neutral,1,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008639__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008639__face1.jpg']",0.34797615000000004,0.30616638,0.345857515,1,0.4,0.30086854,0.35505724,0.34407422
train-u0008640,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8640.jpg,train-886,8640,He's such a brilliant writer.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008640__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008640__face1.jpg']",0.32443966999999996,0.361403195,0.31415714,1,0.4,0.31231773,0.34593695,0.34174532
train-u0008641,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8641.jpg,train-886,8641,"I have to say, you inspire me.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008641__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008641__face1.jpg']",0.33407748000000004,0.3106062,0.355316325,1,0.4,0.31720397,0.33216152,0.35063455
train-u0008642,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8642.jpg,train-886,8642,"Not enough, apparently.",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008642__face0.jpg'],0.29436144,0.4109187,0.29471985,1,0.2,0.307409,0.35164124,0.3409497
train-u0008643,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8643.jpg,train-886,8643,"""Why, thank you very much",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008643__face0.jpg'],0.27751288,0.40520903,0.3172781,1,0.2,0.31069714,0.3421426,0.3471602
train-u0008644,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8644.jpg,train-886,8644,"Oh, I figured you'd want a break",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008644__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008644__face1.jpg']",0.308010545,0.336996165,0.354993335,1,0.4,0.30897242,0.36643624,0.32459134
train-u0008645,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8645.jpg,train-887,8645,"Christ, two days?",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008645__face0.jpg'],0.33701757,0.29113477,0.3718477,1,0.2,0.33152708,0.36923763,0.29923528
train-u0008646,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8646.jpg,train-887,8646,What'd she tell you?,neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008646__face0.jpg'],0.2948984,0.3898418,0.3152598,1,0.2,0.2855438,0.35463104,0.35982522
train-u0008647,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8647.jpg,train-887,8647,"Um, she said she had to put out a big fire.",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008647__face0.jpg'],0.27946484,0.32850972,0.39202547,1,0.2,0.29154208,0.34226725,0.3661907
train-u0008648,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8648.jpg,train-887,8648,"And I called her office,",negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008648__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008648__face1.jpg']",0.33258469,0.36331906999999997,0.30409625,1,0.4,0.26704627,0.37590718,0.3570465
train-u0008649,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8649.jpg,train-887,8649,"Yeah, that sounds about right.",positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008649__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008649__face1.jpg']",0.31330854,0.37431589,0.312375585,1,0.4,0.27376714,0.37580368,0.3504292
train-u0008650,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8650.jpg,train-887,8650,"I mean, I've played through",negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008650__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008650__face1.jpg']",0.3537258,0.37152693999999997,0.274747285,1,0.4,0.30203268,0.36844394,0.32952335
train-u0008651,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8651.jpg,train-887,8651,"Oh, fun! Um..",negative,0,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008651__face0.jpg'],0.27253994,0.38698155,0.3404785,1,0.2,0.28434938,0.3534963,0.3621543
train-u0008652,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8652.jpg,train-887,8652,I'm flying back tomorrow.,positive,2,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008652__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008652__face1.jpg']",0.35752423,0.357755705,0.28472005499999997,1,0.4,0.31027284,0.36328635,0.3264408
train-u0008653,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8653.jpg,train-887,8653,I'll pick up Nicky as soon as I'm on the ground.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008653__face0.jpg'],0.32726967,0.42968905,0.24304123,1,0.2,0.30347413,0.36896798,0.3275579
train-u0008654,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8654.jpg,train-888,8654,"Well, she said it was a work crisis?",neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008654__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008654__face1.jpg']",0.378803775,0.30004331500000003,0.32115288,1,0.4,0.34618235,0.32598406,0.32783365
train-u0008655,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8655.jpg,train-888,8655,Yeah. She has a very high-profile job,positive,2,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008655__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008655__face1.jpg']",0.33462186,0.315306,0.35007210499999997,1,0.4,0.30949268,0.35280117,0.33770612
train-u0008656,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8656.jpg,train-888,8656,"Most times when a woman vanishes,",neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008656__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008656__face1.jpg']",0.32380220000000004,0.36129275,0.31490507,1,0.4,0.3339189,0.32597986,0.34010124
train-u0008657,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\8657.jpg,train-888,8657,"What are you implying, exactly?",neutral,1,test,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008657__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0008657__face1.jpg']",0.29228976500000003,0.377457515,0.33025277,1,0.4,0.3219171,0.34184828,0.33623463
