sample_id,image_path,scene_id,utterance_idx,text,label_text,label_id,split,num_faces,face_paths
train-u0006966,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6966.jpg,train-717,6966,"You stay out of my business, you hear me?",neutral,1,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006966__face0.jpg']
train-u0006967,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6967.jpg,train-717,6967,"Max,I just don't want you to make the same mistakes",positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006967__face0.jpg']
train-u0006968,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6968.jpg,train-718,6968,"Danny Donald,New York One.",negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006968__face0.jpg']
train-u0006969,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6969.jpg,train-718,6969,You're who?,positive,2,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006969__face0.jpg']
train-u0006970,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6970.jpg,train-718,6970,You know that's Danny Donald.,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006970__face0.jpg']
train-u0006971,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6971.jpg,train-718,6971,Care to tell me what you're doing here?,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006971__face0.jpg']
train-u0006972,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6972.jpg,train-718,6972,What am I doing here?,negative,0,test,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006972__face0.jpg']
train-u0006973,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6973.jpg,train-719,6973,"Aunt Charity, are you all right?",positive,2,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006973__face0.jpg']
train-u0006974,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6974.jpg,train-719,6974,"Oh, and she didn't finish signing it.",negative,0,val,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006974__face0.jpg']
train-u0006975,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6975.jpg,train-719,6975,"Well, it's my last name too, so",negative,0,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006975__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006975__face1.jpg']"
train-u0006976,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6976.jpg,train-719,6976,Pull her hair! Now's your chance.,negative,0,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006976__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006976__face1.jpg']"
train-u0006977,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6977.jpg,train-719,6977,"Bob, I don't feel you are getting across",negative,0,val,3,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006977__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006977__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006977__face2.jpg']"
train-u0006978,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6978.jpg,train-719,6978,That check should have cleared.,negative,0,val,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006978__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006978__face1.jpg']"
train-u0006979,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6979.jpg,train-720,6979,I was very lucky to have my father singing in the church.,positive,2,train,1,['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006979__face0.jpg']
train-u0006980,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6980.jpg,train-720,6980,"Even for a little boy, by imitation,",positive,2,train,37,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face7.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face8.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face9.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face10.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face11.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face12.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face13.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face14.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face15.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face16.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face17.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face18.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face19.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face20.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face21.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face22.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face23.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face24.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face25.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face26.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face27.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face28.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face29.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face30.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face31.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face32.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face33.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face34.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face35.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006980__face36.jpg']"
train-u0006981,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6981.jpg,train-720,6981,Phenomenal. Better than mine.,positive,2,train,4,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006981__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006981__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006981__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006981__face3.jpg']"
train-u0006982,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6982.jpg,train-720,6982,"And nobody believed, but he was like that.",negative,0,train,5,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006982__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006982__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006982__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006982__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006982__face4.jpg']"
train-u0006983,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6983.jpg,train-720,6983,I was singing with my father and 50 more male voice.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006983__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006983__face1.jpg']"
train-u0006984,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6984.jpg,train-720,6984,We went to this place in Wales to make a competition.,negative,0,train,2,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006984__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006984__face1.jpg']"
train-u0006985,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6985.jpg,train-720,6985,"1955, you won first prize in Wales.",positive,2,train,54,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face7.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face8.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face9.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face10.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face11.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face12.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face13.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face14.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face15.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face16.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face17.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face18.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face19.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face20.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face21.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face22.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face23.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face24.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face25.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face26.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face27.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face28.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face29.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face30.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face31.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face32.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face33.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face34.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face35.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face36.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face37.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face38.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face39.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face40.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face41.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face42.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face43.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face44.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face45.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face46.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face47.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face48.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face49.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face50.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face51.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face52.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006985__face53.jpg']"
train-u0006986,C:\Users\hp\Desktop\CNN\EEEM068-Human-Sentiment-Analysis\data\raw\images\train\6986.jpg,train-720,6986,Yes.,positive,2,train,55,"['C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face0.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face1.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face2.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face3.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face4.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face5.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face6.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face7.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face8.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face9.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face10.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face11.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face12.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face13.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face14.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face15.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face16.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face17.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face18.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face19.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face20.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face21.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face22.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face23.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face24.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face25.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face26.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face27.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face28.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face29.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face30.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face31.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face32.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face33.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face34.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face35.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face36.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face37.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face38.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face39.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face40.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face41.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face42.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face43.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face44.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face45.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face46.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face47.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face48.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face49.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face50.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face51.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face52.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face53.jpg', 'C:\\Users\\hp\\Desktop\\CNN\\EEEM068-Human-Sentiment-Analysis\\data\\faces\\train-u0006986__face54.jpg']"
